,n_components,alpha,reconstruction error,log_alpha
517,5,0.5,0.6760167167503492,-0.6931471805599453
518,5,0.5,0.719399426104185,-0.6931471805599453
519,5,0.5,0.6197618215641675,-0.6931471805599453
520,5,0.5,0.6500251033618862,-0.6931471805599453
521,5,0.5,0.764749560712775,-0.6931471805599453
522,5,0.5,0.5675510052670908,-0.6931471805599453
523,5,0.5,0.3664501764320006,-0.6931471805599453
524,5,0.5,0.7086320487168953,-0.6931471805599453
525,5,0.5,0.7910651026650148,-0.6931471805599453
526,5,0.5,0.7744677670705883,-0.6931471805599453
527,5,0.5,0.6903510202511823,-0.6931471805599453
528,6,0.5,0.377758787074313,-0.6931471805599453
529,6,0.5,0.4990815118884871,-0.6931471805599453
530,6,0.5,0.51630039780673,-0.6931471805599453
531,6,0.5,0.466152887107735,-0.6931471805599453
532,6,0.5,0.4306437535583943,-0.6931471805599453
533,6,0.5,0.5620711963246883,-0.6931471805599453
534,6,0.5,0.6560621950976417,-0.6931471805599453
535,6,0.5,0.6367236084337197,-0.6931471805599453
536,6,0.5,0.765896714067605,-0.6931471805599453
537,6,0.5,0.5585682413614927,-0.6931471805599453
538,6,0.5,0.5326228485622838,-0.6931471805599453
539,6,0.5,0.6628472954903202,-0.6931471805599453
540,6,0.5,0.4501031368838025,-0.6931471805599453
541,6,0.5,0.5671084787116669,-0.6931471805599453
542,6,0.5,0.6380553051942657,-0.6931471805599453
543,6,0.5,0.7340238052244262,-0.6931471805599453
544,6,0.5,0.5051887580951114,-0.6931471805599453
545,6,0.5,0.35236425961163714,-0.6931471805599453
546,6,0.5,0.7073537011467591,-0.6931471805599453
547,6,0.5,0.7650256097853558,-0.6931471805599453
548,6,0.5,0.7348516067876819,-0.6931471805599453
549,6,0.5,0.6328653728858205,-0.6931471805599453
550,7,0.5,0.37651023005547407,-0.6931471805599453
551,7,0.5,0.4797116818416947,-0.6931471805599453
552,7,0.5,0.5036341482926388,-0.6931471805599453
553,7,0.5,0.4568289398543615,-0.6931471805599453
554,7,0.5,0.4167514277778281,-0.6931471805599453
555,7,0.5,0.5392140798240113,-0.6931471805599453
556,7,0.5,0.6150947840961556,-0.6931471805599453
557,7,0.5,0.6280907484182773,-0.6931471805599453
558,7,0.5,0.7474293338405228,-0.6931471805599453
559,7,0.5,0.5340963404129354,-0.6931471805599453
560,7,0.5,0.4921542727752057,-0.6931471805599453
561,7,0.5,0.6474152998324486,-0.6931471805599453
562,7,0.5,0.3547959448467202,-0.6931471805599453
563,7,0.5,0.5046001007282306,-0.6931471805599453
564,7,0.5,0.597193189282127,-0.6931471805599453
565,7,0.5,0.6542412090504003,-0.6931471805599453
566,7,0.5,0.48655612551273253,-0.6931471805599453
567,7,0.5,0.3391139935551075,-0.6931471805599453
568,7,0.5,0.585703867203387,-0.6931471805599453
569,7,0.5,0.6441986548659995,-0.6931471805599453
570,7,0.5,0.5857031059437569,-0.6931471805599453
571,7,0.5,0.6050415891946834,-0.6931471805599453
572,8,0.5,0.32363500084749136,-0.6931471805599453
573,8,0.5,0.4575072173178631,-0.6931471805599453
574,8,0.5,0.47247773074383087,-0.6931471805599453
575,8,0.5,0.43324420892093674,-0.6931471805599453
576,8,0.5,0.4096481901424162,-0.6931471805599453
577,8,0.5,0.5332204099336548,-0.6931471805599453
578,8,0.5,0.588261504424959,-0.6931471805599453
579,8,0.5,0.6197996915843507,-0.6931471805599453
580,8,0.5,0.7609222044529578,-0.6931471805599453
581,8,0.5,0.542171288133885,-0.6931471805599453
582,8,0.5,0.5076400455890515,-0.6931471805599453
583,8,0.5,0.604278945865658,-0.6931471805599453
584,8,0.5,0.3629471860342896,-0.6931471805599453
585,8,0.5,0.40334315744404126,-0.6931471805599453
586,8,0.5,0.5101154370766106,-0.6931471805599453
587,8,0.5,0.6148560091422446,-0.6931471805599453
588,8,0.5,0.4414219162299795,-0.6931471805599453
589,8,0.5,0.34009433712476117,-0.6931471805599453
590,8,0.5,0.5929098970002963,-0.6931471805599453
591,8,0.5,0.6726706477726251,-0.6931471805599453
592,8,0.5,0.5865123361014823,-0.6931471805599453
593,8,0.5,0.6020586250800931,-0.6931471805599453
594,9,0.5,0.3290560388307025,-0.6931471805599453
595,9,0.5,0.44551695145052456,-0.6931471805599453
596,9,0.5,0.45995812462627006,-0.6931471805599453
597,9,0.5,0.4267769956728877,-0.6931471805599453
598,9,0.5,0.37746808807080545,-0.6931471805599453
599,9,0.5,0.5164702607089798,-0.6931471805599453
600,9,0.5,0.5765086221877305,-0.6931471805599453
601,9,0.5,0.4410625641296279,-0.6931471805599453
602,9,0.5,0.6245709652372505,-0.6931471805599453
603,9,0.5,0.527817450721841,-0.6931471805599453
604,9,0.5,0.45857738224975836,-0.6931471805599453
605,9,0.5,0.6208097932015272,-0.6931471805599453
606,9,0.5,0.4267221982881195,-0.6931471805599453
607,9,0.5,0.4441568898357787,-0.6931471805599453
608,9,0.5,0.49298592622292386,-0.6931471805599453
609,9,0.5,0.6522904991254033,-0.6931471805599453
610,9,0.5,0.5127121353995125,-0.6931471805599453
611,9,0.5,0.3295691460530981,-0.6931471805599453
612,9,0.5,0.5546879101401408,-0.6931471805599453
613,9,0.5,0.626752735226331,-0.6931471805599453
614,9,0.5,0.5718033325792568,-0.6931471805599453
615,9,0.5,0.6053975527703397,-0.6931471805599453
616,10,0.5,0.2883297814690206,-0.6931471805599453
617,10,0.5,0.4240792004746083,-0.6931471805599453
618,10,0.5,0.39127606119678376,-0.6931471805599453
619,10,0.5,0.4191928226300923,-0.6931471805599453
620,10,0.5,0.36023599399533257,-0.6931471805599453
621,10,0.5,0.47772175454873084,-0.6931471805599453
622,10,0.5,0.5516511343973796,-0.6931471805599453
623,10,0.5,0.4087858180267522,-0.6931471805599453
624,10,0.5,0.5730468572338786,-0.6931471805599453
625,10,0.5,0.5144843975242792,-0.6931471805599453
626,10,0.5,0.45157336584285945,-0.6931471805599453
627,10,0.5,0.5515507627974437,-0.6931471805599453
628,10,0.5,0.4251517130443972,-0.6931471805599453
629,10,0.5,0.3739200299232604,-0.6931471805599453
630,10,0.5,0.42964227197152943,-0.6931471805599453
631,10,0.5,0.5597379016898009,-0.6931471805599453
632,10,0.5,0.4197465170979869,-0.6931471805599453
633,10,0.5,0.30931843462306435,-0.6931471805599453
634,10,0.5,0.5419944300959246,-0.6931471805599453
635,10,0.5,0.641745934366706,-0.6931471805599453
636,10,0.5,0.549363273308846,-0.6931471805599453
637,10,0.5,0.5852499564298194,-0.6931471805599453
638,11,0.5,0.2790695919811618,-0.6931471805599453
639,11,0.5,0.41783087462632446,-0.6931471805599453
640,11,0.5,0.3876928842509937,-0.6931471805599453
641,11,0.5,0.4049718420554323,-0.6931471805599453
642,11,0.5,0.34271081962836636,-0.6931471805599453
643,11,0.5,0.48089085159362177,-0.6931471805599453
644,11,0.5,0.5562794014722817,-0.6931471805599453
645,11,0.5,0.4116060445689979,-0.6931471805599453
646,11,0.5,0.5724435013284618,-0.6931471805599453
647,11,0.5,0.5161291708414177,-0.6931471805599453
648,11,0.5,0.44325951510561007,-0.6931471805599453
649,11,0.5,0.5212406106441755,-0.6931471805599453
650,11,0.5,0.42131962211799145,-0.6931471805599453
651,11,0.5,0.3812925287037024,-0.6931471805599453
652,11,0.5,0.4347169244324227,-0.6931471805599453
653,11,0.5,0.5941257379890675,-0.6931471805599453
654,11,0.5,0.4424562893583221,-0.6931471805599453
655,11,0.5,0.31054311340864,-0.6931471805599453
656,11,0.5,0.5330560987314006,-0.6931471805599453
657,11,0.5,0.6216933960257215,-0.6931471805599453
658,11,0.5,0.552743969661485,-0.6931471805599453
659,11,0.5,0.5697705339398464,-0.6931471805599453
660,12,0.5,0.3107467220344039,-0.6931471805599453
661,12,0.5,0.44601296653088335,-0.6931471805599453
662,12,0.5,0.43718329486007146,-0.6931471805599453
663,12,0.5,0.414012214277487,-0.6931471805599453
664,12,0.5,0.3304875917415701,-0.6931471805599453
665,12,0.5,0.4833043617660617,-0.6931471805599453
666,12,0.5,0.5410734998455785,-0.6931471805599453
667,12,0.5,0.37709690950850244,-0.6931471805599453
668,12,0.5,0.4720160429984539,-0.6931471805599453
669,12,0.5,0.4436887245838795,-0.6931471805599453
670,12,0.5,0.43014095356373677,-0.6931471805599453
671,12,0.5,0.5724233468121729,-0.6931471805599453
672,12,0.5,0.3749041387335765,-0.6931471805599453
673,12,0.5,0.37526553846447763,-0.6931471805599453
674,12,0.5,0.4173154729171446,-0.6931471805599453
675,12,0.5,0.4881767683827469,-0.6931471805599453
676,12,0.5,0.40597761240480007,-0.6931471805599453
677,12,0.5,0.3035979317106448,-0.6931471805599453
678,12,0.5,0.48984076615767935,-0.6931471805599453
679,12,0.5,0.49013684224227827,-0.6931471805599453
680,12,0.5,0.5197042990933967,-0.6931471805599453
681,12,0.5,0.563046550607769,-0.6931471805599453
682,13,0.5,0.2722601330130391,-0.6931471805599453
683,13,0.5,0.39763954964737425,-0.6931471805599453
684,13,0.5,0.3688648531321632,-0.6931471805599453
685,13,0.5,0.39470671766963833,-0.6931471805599453
686,13,0.5,0.30884489397349635,-0.6931471805599453
687,13,0.5,0.4722832452454173,-0.6931471805599453
688,13,0.5,0.556421621048655,-0.6931471805599453
689,13,0.5,0.3645773877001174,-0.6931471805599453
690,13,0.5,0.4362597343251301,-0.6931471805599453
691,13,0.5,0.3901133755984093,-0.6931471805599453
692,13,0.5,0.4319729886703712,-0.6931471805599453
693,13,0.5,0.5128841032461086,-0.6931471805599453
694,13,0.5,0.4081363771205154,-0.6931471805599453
695,13,0.5,0.3811753971374311,-0.6931471805599453
696,13,0.5,0.42592201801399054,-0.6931471805599453
697,13,0.5,0.4648779612407672,-0.6931471805599453
698,13,0.5,0.41364187644948064,-0.6931471805599453
699,13,0.5,0.3120378740525993,-0.6931471805599453
700,13,0.5,0.5081626426330843,-0.6931471805599453
701,13,0.5,0.5572578829048875,-0.6931471805599453
702,13,0.5,0.5420276483675386,-0.6931471805599453
703,13,0.5,0.5544908379354635,-0.6931471805599453
704,14,0.5,0.2696149813418457,-0.6931471805599453
705,14,0.5,0.39323211298561356,-0.6931471805599453
706,14,0.5,0.35448000640165267,-0.6931471805599453
707,14,0.5,0.3657108604125408,-0.6931471805599453
708,14,0.5,0.2943943901666767,-0.6931471805599453
709,14,0.5,0.45304792605608285,-0.6931471805599453
710,14,0.5,0.4637186015722528,-0.6931471805599453
711,14,0.5,0.35582742754284974,-0.6931471805599453
712,14,0.5,0.4025579047265658,-0.6931471805599453
713,14,0.5,0.36166605616714564,-0.6931471805599453
714,14,0.5,0.4169542221385016,-0.6931471805599453
715,14,0.5,0.49478605532987946,-0.6931471805599453
716,14,0.5,0.33349467797435306,-0.6931471805599453
717,14,0.5,0.3566178591009623,-0.6931471805599453
718,14,0.5,0.38473207491713274,-0.6931471805599453
719,14,0.5,0.4152580390111075,-0.6931471805599453
720,14,0.5,0.38681350315438573,-0.6931471805599453
721,14,0.5,0.29290376614400987,-0.6931471805599453
722,14,0.5,0.4346599427144156,-0.6931471805599453
723,14,0.5,0.4813077129112208,-0.6931471805599453
724,14,0.5,0.45400134655750346,-0.6931471805599453
725,14,0.5,0.46739876028698313,-0.6931471805599453
726,15,0.5,0.26936403487185556,-0.6931471805599453
727,15,0.5,0.4010242087276398,-0.6931471805599453
728,15,0.5,0.3615039680696729,-0.6931471805599453
729,15,0.5,0.35926806431669256,-0.6931471805599453
730,15,0.5,0.29328910025018423,-0.6931471805599453
731,15,0.5,0.44959076031411493,-0.6931471805599453
732,15,0.5,0.4636798293360783,-0.6931471805599453
733,15,0.5,0.3372680062681021,-0.6931471805599453
734,15,0.5,0.3743724293525886,-0.6931471805599453
735,15,0.5,0.35157569679544487,-0.6931471805599453
736,15,0.5,0.40039955804570715,-0.6931471805599453
737,15,0.5,0.4855312653207853,-0.6931471805599453
738,15,0.5,0.34855865198546865,-0.6931471805599453
739,15,0.5,0.3428791126018174,-0.6931471805599453
740,15,0.5,0.3880249817664258,-0.6931471805599453
741,15,0.5,0.4044158433172667,-0.6931471805599453
742,15,0.5,0.3858902975613373,-0.6931471805599453
743,15,0.5,0.29516017297289826,-0.6931471805599453
744,15,0.5,0.4163005298294497,-0.6931471805599453
745,15,0.5,0.44222274813940105,-0.6931471805599453
746,15,0.5,0.4818878509803184,-0.6931471805599453
747,15,0.5,0.4696590261214127,-0.6931471805599453
748,16,0.5,0.26685943726444605,-0.6931471805599453
749,16,0.5,0.39375278971028105,-0.6931471805599453
750,16,0.5,0.36754229707046604,-0.6931471805599453
751,16,0.5,0.3622121673656198,-0.6931471805599453
752,16,0.5,0.29337919246338656,-0.6931471805599453
753,16,0.5,0.44161964527032693,-0.6931471805599453
754,16,0.5,0.4648097522256252,-0.6931471805599453
755,16,0.5,0.33156300539810474,-0.6931471805599453
756,16,0.5,0.38245022746134094,-0.6931471805599453
757,16,0.5,0.3500826047549943,-0.6931471805599453
758,16,0.5,0.3892182765649199,-0.6931471805599453
759,16,0.5,0.4898044190037985,-0.6931471805599453
760,16,0.5,0.33953864501405023,-0.6931471805599453
761,16,0.5,0.3401755439400797,-0.6931471805599453
762,16,0.5,0.3730423395695889,-0.6931471805599453
763,16,0.5,0.4184649036425577,-0.6931471805599453
764,16,0.5,0.37699946479232666,-0.6931471805599453
765,16,0.5,0.2976539382133795,-0.6931471805599453
766,16,0.5,0.3981165619872123,-0.6931471805599453
767,16,0.5,0.44044458561706507,-0.6931471805599453
768,16,0.5,0.4742087129946168,-0.6931471805599453
769,16,0.5,0.43168296814225365,-0.6931471805599453
770,17,0.5,0.2463151675424864,-0.6931471805599453
771,17,0.5,0.35505719305462113,-0.6931471805599453
772,17,0.5,0.29720857701425907,-0.6931471805599453
773,17,0.5,0.3580529684825545,-0.6931471805599453
774,17,0.5,0.2659746780854237,-0.6931471805599453
775,17,0.5,0.4365578998247676,-0.6931471805599453
776,17,0.5,0.4131502414344776,-0.6931471805599453
777,17,0.5,0.3565592005307921,-0.6931471805599453
778,17,0.5,0.39925717188095466,-0.6931471805599453
779,17,0.5,0.3973292228222877,-0.6931471805599453
780,17,0.5,0.4058769122914539,-0.6931471805599453
781,17,0.5,0.4866280858995279,-0.6931471805599453
782,17,0.5,0.23878534971707543,-0.6931471805599453
783,17,0.5,0.3202283722834301,-0.6931471805599453
784,17,0.5,0.33409716664973893,-0.6931471805599453
785,17,0.5,0.47276579070800234,-0.6931471805599453
786,17,0.5,0.38042442799646836,-0.6931471805599453
787,17,0.5,0.27228759915946343,-0.6931471805599453
788,17,0.5,0.4397594372587901,-0.6931471805599453
789,17,0.5,0.546054965341614,-0.6931471805599453
790,17,0.5,0.4480355605985965,-0.6931471805599453
791,17,0.5,0.43017148612122497,-0.6931471805599453
792,18,0.5,0.26367257277366457,-0.6931471805599453
793,18,0.5,0.38946307075996855,-0.6931471805599453
794,18,0.5,0.3178449313155626,-0.6931471805599453
795,18,0.5,0.36242070005183746,-0.6931471805599453
796,18,0.5,0.24968573635755387,-0.6931471805599453
797,18,0.5,0.42796755913859397,-0.6931471805599453
798,18,0.5,0.4381118285245919,-0.6931471805599453
799,18,0.5,0.33009640698405884,-0.6931471805599453
800,18,0.5,0.36543566854401766,-0.6931471805599453
801,18,0.5,0.32441617727806815,-0.6931471805599453
802,18,0.5,0.3774716042796507,-0.6931471805599453
803,18,0.5,0.46922855788277695,-0.6931471805599453
804,18,0.5,0.24497138514133884,-0.6931471805599453
805,18,0.5,0.3341870713840099,-0.6931471805599453
806,18,0.5,0.3475919887611917,-0.6931471805599453
807,18,0.5,0.37112299731548454,-0.6931471805599453
808,18,0.5,0.35929473395361156,-0.6931471805599453
809,18,0.5,0.26903436202013875,-0.6931471805599453
810,18,0.5,0.402918066009472,-0.6931471805599453
811,18,0.5,0.4177932269656292,-0.6931471805599453
812,18,0.5,0.4497731117667595,-0.6931471805599453
813,18,0.5,0.4192274905831309,-0.6931471805599453
814,19,0.5,0.252272673724169,-0.6931471805599453
815,19,0.5,0.36879995836786017,-0.6931471805599453
816,19,0.5,0.3136029954389309,-0.6931471805599453
817,19,0.5,0.32086237121080374,-0.6931471805599453
818,19,0.5,0.24542934273637962,-0.6931471805599453
819,19,0.5,0.4046871678612821,-0.6931471805599453
820,19,0.5,0.43953066153498427,-0.6931471805599453
821,19,0.5,0.32120222880545457,-0.6931471805599453
822,19,0.5,0.35235469353980664,-0.6931471805599453
823,19,0.5,0.31768457406201805,-0.6931471805599453
824,19,0.5,0.37283116779032566,-0.6931471805599453
825,19,0.5,0.46506628863704885,-0.6931471805599453
826,19,0.5,0.24681819947427702,-0.6931471805599453
827,19,0.5,0.3277772153152504,-0.6931471805599453
828,19,0.5,0.3455494133191711,-0.6931471805599453
829,19,0.5,0.35424099834972184,-0.6931471805599453
830,19,0.5,0.3566998834023864,-0.6931471805599453
831,19,0.5,0.26925338201283217,-0.6931471805599453
832,19,0.5,0.3909521808474945,-0.6931471805599453
833,19,0.5,0.41035292316119093,-0.6931471805599453
834,19,0.5,0.44429802218729536,-0.6931471805599453
835,19,0.5,0.40075143775301053,-0.6931471805599453
836,1,1.0,0.9634715749780548,0.0
837,1,1.0,2.15025156869168,0.0
838,1,1.0,1.700436897422257,0.0
839,1,1.0,1.7474200580501995,0.0
840,1,1.0,1.1407100866398114,0.0
841,1,1.0,0.760404788572044,0.0
842,1,1.0,1.510265179356684,0.0
843,1,1.0,1.30248239250611,0.0
844,1,1.0,1.5589846485197743,0.0
845,1,1.0,0.9248774777986501,0.0
846,1,1.0,1.5420693877250597,0.0
847,1,1.0,2.291141970759274,0.0
848,1,1.0,1.0505004658946295,0.0
849,1,1.0,2.3101769763910016,0.0
850,1,1.0,2.2138225302763335,0.0
851,1,1.0,2.09219184964407,0.0
852,1,1.0,1.9831471141707375,0.0
853,1,1.0,0.4730933903910533,0.0
854,1,1.0,1.1359405440666146,0.0
855,1,1.0,1.3812479924241257,0.0
856,1,1.0,1.3372255369351087,0.0
857,1,1.0,1.1059834681527965,0.0
858,2,1.0,0.8862571515191406,0.0
859,2,1.0,1.191676851317553,0.0
860,2,1.0,1.227162042053664,0.0
861,2,1.0,0.7943659373124248,0.0
862,2,1.0,0.6538655621097986,0.0
863,2,1.0,0.669328444391366,0.0
864,2,1.0,1.3937415904167336,0.0
865,2,1.0,1.1533048315928827,0.0
866,2,1.0,1.2851077773413002,0.0
867,2,1.0,0.7091356047664436,0.0
868,2,1.0,1.1307434281018676,0.0
869,2,1.0,1.699866731468785,0.0
870,2,1.0,1.016478154612042,0.0
871,2,1.0,1.1567874317799012,0.0
872,2,1.0,1.1566810283925657,0.0
873,2,1.0,1.4167545336208152,0.0
874,2,1.0,1.3850367715165295,0.0
875,2,1.0,0.4050310325676948,0.0
876,2,1.0,0.8947575997191084,0.0
877,2,1.0,1.2032029135732014,0.0
878,2,1.0,1.210250674948876,0.0
879,2,1.0,0.8600443336109439,0.0
880,3,1.0,0.4551309909961776,0.0
881,3,1.0,0.8541534437130063,0.0
882,3,1.0,0.7652362466406327,0.0
883,3,1.0,0.8168815450427193,0.0
884,3,1.0,0.6341484554321023,0.0
885,3,1.0,0.668686109351986,0.0
886,3,1.0,1.0083304493827348,0.0
887,3,1.0,0.9210789667426363,0.0
888,3,1.0,1.1433807605750028,0.0
889,3,1.0,0.7049523211935118,0.0
890,3,1.0,0.9446273766756861,0.0
891,3,1.0,1.4505713518151837,0.0
892,3,1.0,0.9469383518753666,0.0
893,3,1.0,1.164824468923424,0.0
894,3,1.0,1.1505182116854278,0.0
895,3,1.0,1.2237725185633388,0.0
896,3,1.0,1.1939428271902603,0.0
897,3,1.0,0.4034836978380764,0.0
898,3,1.0,0.8755794335487563,0.0
899,3,1.0,0.987752500956123,0.0
900,3,1.0,0.9674828911696381,0.0
901,3,1.0,0.8460048571141214,0.0
902,4,1.0,0.44895424270758205,0.0
903,4,1.0,0.6780252202658402,0.0
904,4,1.0,0.7353853580085828,0.0
905,4,1.0,0.5813134149553195,0.0
906,4,1.0,0.5701250487492967,0.0
907,4,1.0,0.6617097446729311,0.0
908,4,1.0,1.0002620943404446,0.0
909,4,1.0,0.8892065438366411,0.0
910,4,1.0,1.0045187775455082,0.0
911,4,1.0,0.6135163953235695,0.0
912,4,1.0,0.7421674409341225,0.0
913,4,1.0,0.8390959536576295,0.0
914,4,1.0,0.9453184479657739,0.0
915,4,1.0,0.9900490827001673,0.0
916,4,1.0,0.9653183878909409,0.0
917,4,1.0,1.2026349354026287,0.0
918,4,1.0,1.1659582477614632,0.0
919,4,1.0,0.40386019416267255,0.0
920,4,1.0,0.8530719405958164,0.0
921,4,1.0,0.963326164128267,0.0
922,4,1.0,0.9476443531007457,0.0
923,4,1.0,0.7923602056798024,0.0
924,5,1.0,0.4376038616814981,0.0
925,5,1.0,0.6745055319126864,0.0
926,5,1.0,0.6929002359235884,0.0
927,5,1.0,0.5656818734511218,0.0
928,5,1.0,0.5313219055902587,0.0
929,5,1.0,0.615414936951667,0.0
930,5,1.0,0.8771141514446946,0.0
931,5,1.0,0.678628125238018,0.0
932,5,1.0,0.8367019226754068,0.0
933,5,1.0,0.6092305768281006,0.0
934,5,1.0,0.624863741063718,0.0
935,5,1.0,0.8253149477650359,0.0
936,5,1.0,0.5378365563345086,0.0
937,5,1.0,0.7060458678886192,0.0
938,5,1.0,0.776198724807924,0.0
939,5,1.0,0.9986619702274484,0.0
940,5,1.0,0.8595466713855308,0.0
941,5,1.0,0.3857960712901256,0.0
942,5,1.0,0.7726094100472504,0.0
943,5,1.0,0.870432804331811,0.0
944,5,1.0,0.9015250903402815,0.0
945,5,1.0,0.6657176030321804,0.0
946,6,1.0,0.4368703090152932,0.0
947,6,1.0,0.6449184731660665,0.0
948,6,1.0,0.670289189264849,0.0
949,6,1.0,0.5608618699424686,0.0
950,6,1.0,0.535914362226417,0.0
951,6,1.0,0.6114773162451383,0.0
952,6,1.0,0.7380043415262657,0.0
953,6,1.0,0.7573539730505806,0.0
954,6,1.0,0.8948128119652005,0.0
955,6,1.0,0.5983757705880007,0.0
956,6,1.0,0.6655591317768612,0.0
957,6,1.0,0.8102002761568611,0.0
958,6,1.0,0.4873228090029292,0.0
959,6,1.0,0.6976791914703422,0.0
960,6,1.0,0.7889665843295438,0.0
961,6,1.0,0.8660091045522545,0.0
962,6,1.0,0.7121511593060673,0.0
963,6,1.0,0.3849609893602194,0.0
964,6,1.0,0.7601727725644807,0.0
965,6,1.0,0.8917911158702462,0.0
966,6,1.0,0.8556490668174401,0.0
967,6,1.0,0.6557822851243014,0.0
968,7,1.0,0.39442220252689864,0.0
969,7,1.0,0.5861582559828713,0.0
970,7,1.0,0.5981321401466667,0.0
971,7,1.0,0.5541992127890402,0.0
972,7,1.0,0.5112875721739434,0.0
973,7,1.0,0.5962045865041524,0.0
974,7,1.0,0.7016939730307084,0.0
975,7,1.0,0.6318374888170648,0.0
976,7,1.0,0.8049648776133727,0.0
977,7,1.0,0.5900247338624867,0.0
978,7,1.0,0.5736574163664644,0.0
979,7,1.0,0.8074623469133385,0.0
980,7,1.0,0.44931521778476646,0.0
981,7,1.0,0.6493198233777284,0.0
982,7,1.0,0.7061659808094454,0.0
983,7,1.0,0.9300428128613235,0.0
984,7,1.0,0.7779487300843327,0.0
985,7,1.0,0.3721570662402979,0.0
986,7,1.0,0.7272744243972571,0.0
987,7,1.0,0.7999864261021834,0.0
988,7,1.0,0.8102952586099925,0.0
989,7,1.0,0.6317391829281485,0.0
990,8,1.0,0.383650145578004,0.0
991,8,1.0,0.5879775398549318,0.0
992,8,1.0,0.6008088867985572,0.0
993,8,1.0,0.5515694229582531,0.0
994,8,1.0,0.5143406214868252,0.0
995,8,1.0,0.5892118588759961,0.0
996,8,1.0,0.7064204542139395,0.0
997,8,1.0,0.6176339743741316,0.0
998,8,1.0,0.7924177560371817,0.0
999,8,1.0,0.5870520159448318,0.0
1000,8,1.0,0.5615993985674996,0.0
1001,8,1.0,0.8065698153739037,0.0
1002,8,1.0,0.43779200915538,0.0
1003,8,1.0,0.6715764043361809,0.0
1004,8,1.0,0.71995396607671,0.0
1005,8,1.0,0.8140461405935981,0.0
1006,8,1.0,0.6340760794927324,0.0
1007,8,1.0,0.36837233199523833,0.0
1008,8,1.0,0.6894304361648209,0.0
1009,8,1.0,0.7836811725894496,0.0
1010,8,1.0,0.7196766574014671,0.0
1011,8,1.0,0.6296971104756147,0.0
1012,9,1.0,0.3582524844051283,0.0
1013,9,1.0,0.5617022483196082,0.0
1014,9,1.0,0.5645698378995757,0.0
1015,9,1.0,0.5388739247768204,0.0
1016,9,1.0,0.49290391432381664,0.0
1017,9,1.0,0.5718640811525785,0.0
1018,9,1.0,0.7027940598241139,0.0
1019,9,1.0,0.6159346923876224,0.0
1020,9,1.0,0.783187416727465,0.0
1021,9,1.0,0.58416216961698,0.0
1022,9,1.0,0.5696757515766872,0.0
1023,9,1.0,0.7920976346576343,0.0
1024,9,1.0,0.4105765218673595,0.0
1025,9,1.0,0.6755807378999161,0.0
1026,9,1.0,0.7186399150552277,0.0
1027,9,1.0,0.8112371300072693,0.0
1028,9,1.0,0.6389247197989221,0.0
1029,9,1.0,0.3453820290883395,0.0
1030,9,1.0,0.6815211151456266,0.0
1031,9,1.0,0.7931064498880308,0.0
1032,9,1.0,0.7031422347916592,0.0
1033,9,1.0,0.61373313626498,0.0
1034,10,1.0,0.35093137486723824,0.0
1035,10,1.0,0.5534191182687853,0.0
1036,10,1.0,0.549611207862727,0.0
1037,10,1.0,0.5371062991882201,0.0
1038,10,1.0,0.48534677313453795,0.0
1039,10,1.0,0.571542318188372,0.0
1040,10,1.0,0.6767668361124256,0.0
1041,10,1.0,0.5926465656873263,0.0
1042,10,1.0,0.7690591666565321,0.0
1043,10,1.0,0.5746324824644731,0.0
1044,10,1.0,0.5602772262687349,0.0
1045,10,1.0,0.7356591140126391,0.0
1046,10,1.0,0.41064167082589476,0.0
1047,10,1.0,0.5256528375934895,0.0
1048,10,1.0,0.5760909494774753,0.0
1049,10,1.0,0.7902649577107562,0.0
1050,10,1.0,0.6212606244161378,0.0
1051,10,1.0,0.34413365161757975,0.0
1052,10,1.0,0.6795275769676828,0.0
1053,10,1.0,0.7921863426559769,0.0
1054,10,1.0,0.7143730809126114,0.0
1055,10,1.0,0.6098780316724189,0.0
1056,11,1.0,0.3451546871508542,0.0
1057,11,1.0,0.5237845655728788,0.0
1058,11,1.0,0.5374085978997009,0.0
1059,11,1.0,0.4962829773024944,0.0
1060,11,1.0,0.44372462233051424,0.0
1061,11,1.0,0.5659790366030307,0.0
1062,11,1.0,0.6646752749698415,0.0
1063,11,1.0,0.5252517877956725,0.0
1064,11,1.0,0.7417930838608152,0.0
1065,11,1.0,0.5746862450520607,0.0
1066,11,1.0,0.5221579640157117,0.0
1067,11,1.0,0.7109312691280189,0.0
1068,11,1.0,0.4495474039446374,0.0
1069,11,1.0,0.617316780007317,0.0
1070,11,1.0,0.6552746814251179,0.0
1071,11,1.0,0.7487246613475831,0.0
1072,11,1.0,0.6132366952346539,0.0
1073,11,1.0,0.35251345341163254,0.0
1074,11,1.0,0.6197843331163807,0.0
1075,11,1.0,0.7161079463368699,0.0
1076,11,1.0,0.6630699665017747,0.0
1077,11,1.0,0.6064756864983176,0.0
1078,12,1.0,0.32574120876750173,0.0
1079,12,1.0,0.5200456784328715,0.0
1080,12,1.0,0.5256343037008193,0.0
1081,12,1.0,0.4941701761994314,0.0
1082,12,1.0,0.4338024705269496,0.0
1083,12,1.0,0.5655558881844454,0.0
1084,12,1.0,0.6665040324303266,0.0
1085,12,1.0,0.532657208026494,0.0
1086,12,1.0,0.7370794694224144,0.0
1087,12,1.0,0.5689156023322084,0.0
1088,12,1.0,0.5319525366676734,0.0
